seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;IRRIG;0;0;0.07
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.92
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.31
42;1;NIRRIG;1;1;0.91
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.9
42;1;IRRIG;0;0;0.03
42;1;NIRRIG;1;1;0.96
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.05
42;1;IRRIG;0;0;0.18
42;1;IRRIG;0;0;0.16
42;1;IRRIG;0;0;0.17
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.07
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.02
42;1;NIRRIG;1;1;0.94
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.92
42;1;NIRRIG;1;1;0.84
42;1;NIRRIG;1;1;0.94
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.75
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.87
42;1;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.35
42;2;IRRIG;0;0;0.38
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.29
42;2;NIRRIG;1;1;0.63
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;1;0.51
42;2;NIRRIG;1;1;0.79
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;0.96
42;2;NIRRIG;1;1;0.96
42;2;IRRIG;0;0;0.04
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.98
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;0.94
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.12
42;2;NIRRIG;1;1;0.79
42;2;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.06
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.87
42;2;NIRRIG;1;1;0.91
42;2;NIRRIG;1;1;0.81
42;2;NIRRIG;1;1;0.82
42;2;NIRRIG;1;1;0.78
42;2;NIRRIG;1;1;0.84
42;2;NIRRIG;1;1;0.88
42;2;NIRRIG;1;1;0.98
42;3;IRRIG;0;0;0.04
42;3;IRRIG;0;0;0.1
42;3;NIRRIG;1;1;0.95
42;3;NIRRIG;1;1;0.91
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.43
42;3;NIRRIG;1;1;0.95
42;3;NIRRIG;1;1;0.81
42;3;NIRRIG;1;1;0.82
42;3;NIRRIG;1;1;0.85
42;3;IRRIG;0;0;0.19
42;3;NIRRIG;1;1;0.9
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.01
42;3;NIRRIG;1;1;0.99
42;3;NIRRIG;1;1;0.97
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.1
42;3;IRRIG;0;0;0.09
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.05
42;3;NIRRIG;1;1;0.91
42;3;NIRRIG;1;1;0.97
42;3;NIRRIG;1;1;0.95
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.22
42;3;IRRIG;0;0;0.19
42;3;IRRIG;0;0;0.13
42;3;NIRRIG;1;1;0.96
42;3;NIRRIG;1;1;0.87
42;3;NIRRIG;1;1;0.97
42;3;IRRIG;0;0;0.01
42;3;IRRIG;0;0;0.2
42;3;IRRIG;0;0;0.07
42;3;NIRRIG;1;1;0.86
42;3;NIRRIG;1;1;0.88
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.16
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.89
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.02
42;4;IRRIG;0;0;0.1
42;4;NIRRIG;1;1;0.99
42;4;IRRIG;0;0;0.3
