seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;IRRIG;0;0;0.24
42;1;IRRIG;0;0;0.19
42;1;NIRRIG;1;1;0.91
42;1;NIRRIG;1;1;0.88
42;1;IRRIG;0;0;0.01
42;1;NIRRIG;1;1;0.91
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.94
42;1;IRRIG;0;0;0.33
42;1;IRRIG;0;0;0.32
42;1;IRRIG;0;0;0.33
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;0.81
42;1;NIRRIG;1;1;0.81
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.09
42;2;IRRIG;0;0;0.12
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.17
42;2;IRRIG;0;0;0.1
42;2;NIRRIG;1;1;0.96
42;2;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.03
42;2;NIRRIG;1;1;0.95
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.92
42;2;IRRIG;0;0;0.05
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;0.61
42;2;NIRRIG;1;1;0.87
42;2;NIRRIG;1;1;0.9
42;2;NIRRIG;1;1;0.88
42;3;IRRIG;0;0;0.02
42;3;IRRIG;0;0;0.07
42;3;NIRRIG;1;1;0.9
42;3;NIRRIG;1;1;0.91
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;0.9
42;3;NIRRIG;1;1;0.95
42;3;IRRIG;0;0;0.08
42;3;IRRIG;0;0;0.07
42;3;IRRIG;0;0;0.08
42;3;NIRRIG;1;1;0.8
42;3;NIRRIG;1;1;0.82
42;3;NIRRIG;1;1;0.58
42;3;IRRIG;0;0;0.02
42;3;IRRIG;0;0;0.08
42;3;NIRRIG;1;1;0.89
42;4;IRRIG;0;0;0.16
42;4;IRRIG;0;0;0.03
42;4;IRRIG;0;0;0.12
42;4;IRRIG;0;0;0.14
42;4;NIRRIG;1;1;0.94
42;4;NIRRIG;1;1;0.99
42;4;NIRRIG;1;1;0.98
42;4;NIRRIG;1;1;0.91
42;4;IRRIG;0;0;0.04
42;4;IRRIG;0;0;0.04
42;4;NIRRIG;1;1;0.92
42;4;IRRIG;0;0;0.26
42;4;IRRIG;0;0;0.05
42;4;NIRRIG;1;1;0.89
42;4;NIRRIG;1;1;0.9
42;4;NIRRIG;1;1;0.89
43;1;IRRIG;0;0;0.06
43;1;IRRIG;0;0;0.11
43;1;IRRIG;0;0;0.07
43;1;NIRRIG;1;1;0.94
