seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.91
42;1;IRRIG;0;0;0.17
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.2
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.93
42;1;IRRIG;0;0;0.06
42;1;IRRIG;0;0;0.06
42;1;IRRIG;0;0;0.07
42;1;NIRRIG;1;1;0.87
42;1;NIRRIG;1;1;0.91
42;1;NIRRIG;1;1;0.91
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.11
42;2;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.17
42;2;IRRIG;0;0;0.17
42;2;NIRRIG;1;1;0.88
42;2;NIRRIG;1;1;0.82
42;2;IRRIG;0;0;0.12
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.09
42;2;NIRRIG;1;1;0.91
42;2;NIRRIG;1;1;0.75
42;2;IRRIG;0;0;0.5
42;2;IRRIG;0;0;0.04
42;2;NIRRIG;1;1;0.7
42;2;NIRRIG;1;1;0.92
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.97
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;0.87
42;3;NIRRIG;1;1;0.92
42;3;IRRIG;0;0;0.05
42;3;IRRIG;0;0;0.05
42;3;NIRRIG;1;1;0.87
42;3;NIRRIG;1;1;0.95
42;3;IRRIG;0;0;0.13
42;3;IRRIG;0;0;0.15
42;3;IRRIG;0;0;0.15
42;3;NIRRIG;1;1;0.81
42;3;NIRRIG;1;1;0.97
42;3;NIRRIG;1;1;0.98
42;3;IRRIG;0;0;0.16
42;3;IRRIG;0;0;0.06
42;3;NIRRIG;1;1;0.99
42;4;IRRIG;0;0;0.18
42;4;IRRIG;0;0;0.17
42;4;IRRIG;0;0;0.14
42;4;IRRIG;0;0;0.16
42;4;NIRRIG;1;1;0.9
42;4;NIRRIG;1;1;0.89
42;4;NIRRIG;1;1;0.85
42;4;NIRRIG;1;1;0.92
42;4;IRRIG;0;0;0.03
42;4;IRRIG;0;0;0.04
42;4;NIRRIG;1;1;0.85
42;4;IRRIG;0;0;0.41
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;0.96
42;4;NIRRIG;1;1;0.97
42;4;NIRRIG;1;1;0.96
43;1;IRRIG;0;0;0.03
43;1;IRRIG;0;0;0.05
43;1;NIRRIG;1;1;0.97
43;1;IRRIG;0;0;0.03
43;1;NIRRIG;1;1;0.9
43;1;NIRRIG;1;1;0.84
43;1;IRRIG;0;0;0.02
43;1;IRRIG;0;0;0.07
43;1;IRRIG;0;0;0.03
43;1;NIRRIG;1;1;0.61
43;1;NIRRIG;1;1;0.74
43;1;NIRRIG;1;1;0.97
43;1;IRRIG;0;0;0.05
43;1;IRRIG;0;0;0.05
43;1;NIRRIG;1;1;0.95
43;1;NIRRIG;1;1;0.99
43;2;IRRIG;0;0;0.06
43;2;IRRIG;0;0;0.09
43;2;IRRIG;0;0;0.11
43;2;IRRIG;0;0;0.09
43;2;NIRRIG;1;1;0.92
43;2;NIRRIG;1;1;0.91
43;2;IRRIG;0;0;0.1
43;2;NIRRIG;1;1;0.85
