seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.82
42;1;NIRRIG;1;1;0.8
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.91
42;1;NIRRIG;1;1;0.91
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.01
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;0.91
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.96
42;2;NIRRIG;1;1;0.93
42;3;IRRIG;0;0;0.01
42;3;NIRRIG;1;1;0.83
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.92
42;3;IRRIG;0;0;0.04
42;3;IRRIG;0;0;0.06
42;3;IRRIG;0;0;0.08
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.17
42;4;IRRIG;0;0;0.11
42;4;IRRIG;0;0;0.08
42;4;IRRIG;0;0;0.07
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.82
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.03
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.95
42;4;NIRRIG;1;1;0.96
43;1;IRRIG;0;0;0.03
43;1;IRRIG;0;0;0.07
43;1;NIRRIG;1;1;0.9
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.01
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.07
43;1;IRRIG;0;0;0.12
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.98
43;2;IRRIG;0;0;0.03
43;2;IRRIG;0;0;0.04
43;2;IRRIG;0;0;0.05
43;2;IRRIG;0;0;0.03
43;2;NIRRIG;1;1;0.86
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.02
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.99
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.01
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.99
43;3;IRRIG;0;0;0.01
43;3;NIRRIG;1;1;0.86
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;1.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;NIRRIG;1;1;0.77
43;3;NIRRIG;1;1;0.81
43;3;NIRRIG;1;1;0.91
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.09
43;4;NIRRIG;1;1;0.9
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.01
43;4;IRRIG;0;0;0.01
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;0.99
43;4;IRRIG;0;0;0.01
43;4;IRRIG;0;0;0.05
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;0.95
44;1;IRRIG;0;0;0.04
44;1;NIRRIG;1;0;0.11
44;1;NIRRIG;1;0;0.11
44;1;NIRRIG;1;0;0.11
44;1;NIRRIG;1;0;0.11
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;0.94
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.04
44;2;NIRRIG;1;1;1.0
44;2;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.01
44;2;NIRRIG;1;1;0.76
44;2;NIRRIG;1;1;0.81
44;2;NIRRIG;1;1;0.89
44;2;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.01
44;2;NIRRIG;1;1;1.0
44;2;IRRIG;0;0;0.0
44;2;NIRRIG;1;1;1.0
44;2;NIRRIG;1;1;0.97
44;2;NIRRIG;1;1;0.94
44;3;IRRIG;0;0;0.08
44;3;IRRIG;0;0;0.08
44;3;IRRIG;0;0;0.04
44;3;IRRIG;0;0;0.06
44;3;NIRRIG;1;1;0.98
44;3;NIRRIG;1;1;0.99
44;3;IRRIG;0;0;0.0
44;3;IRRIG;0;0;0.0
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;1.0
44;3;IRRIG;0;0;0.0
44;3;IRRIG;0;0;0.03
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;0.95
44;4;IRRIG;0;0;0.05
44;4;IRRIG;0;0;0.06
44;4;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.0
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.0
44;4;IRRIG;0;0;0.04
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.05
44;4;IRRIG;0;0;0.05
44;4;IRRIG;0;0;0.03
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;0.98
45;1;IRRIG;0;0;0.05
45;1;IRRIG;0;0;0.02
45;1;NIRRIG;1;1;0.58
45;1;NIRRIG;1;0;0.5
45;1;NIRRIG;1;0;0.45
45;1;NIRRIG;1;1;0.99
45;1;IRRIG;0;0;0.0
45;1;NIRRIG;1;1;0.74
45;1;NIRRIG;1;1;0.84
45;1;NIRRIG;1;1;0.86
45;1;IRRIG;0;0;0.0
45;1;IRRIG;0;0;0.01
45;1;NIRRIG;1;1;1.0
45;1;IRRIG;0;0;0.03
45;1;IRRIG;0;0;0.03
45;1;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.03
45;2;IRRIG;0;0;0.02
45;2;NIRRIG;1;1;1.0
45;2;IRRIG;0;0;0.01
45;2;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.01
45;2;NIRRIG;1;1;0.99
45;2;NIRRIG;1;1;0.99
45;2;IRRIG;0;0;0.05
45;2;NIRRIG;1;1;1.0
45;2;NIRRIG;1;1;0.77
45;2;NIRRIG;1;1;0.78
45;2;NIRRIG;1;1;0.78
45;2;NIRRIG;1;1;0.77
45;3;IRRIG;0;0;0.11
