seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.98
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.59
42;1;NIRRIG;1;1;0.84
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.02
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.04
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.86
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.08
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.55
42;3;NIRRIG;1;1;0.59
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.28
42;3;IRRIG;0;0;0.13
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.01
42;3;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.98
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.42
42;4;IRRIG;0;0;0.26
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.99
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.86
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.16
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.67
43;1;NIRRIG;1;1;0.95
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.23
43;1;IRRIG;0;0;0.44
43;1;IRRIG;0;0;0.07
43;1;IRRIG;0;0;0.13
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.98
43;2;IRRIG;0;0;0.0
