seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.72
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.15
42;1;NIRRIG;1;1;0.79
42;1;NIRRIG;1;1;0.72
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.47
42;2;IRRIG;0;0;0.36
42;2;NIRRIG;1;1;0.85
42;2;NIRRIG;1;1;0.98
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.15
42;2;IRRIG;0;0;0.08
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.98
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.94
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;0.96
42;3;NIRRIG;1;1;0.9
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.04
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.1
42;4;IRRIG;0;0;0.02
42;4;IRRIG;0;0;0.17
42;4;IRRIG;0;0;0.33
42;4;NIRRIG;1;1;0.96
42;4;NIRRIG;1;1;0.99
42;4;NIRRIG;1;1;0.99
42;4;NIRRIG;1;1;0.94
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.93
42;4;NIRRIG;1;1;0.93
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.27
43;1;NIRRIG;1;1;0.99
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.98
43;1;NIRRIG;1;1;0.99
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.02
43;1;IRRIG;0;0;0.02
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.97
43;2;IRRIG;0;0;0.04
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.29
43;2;IRRIG;0;0;0.25
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;0.93
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.9
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;0.89
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.07
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.06
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;0.72
43;3;NIRRIG;1;1;0.9
43;3;IRRIG;0;0;0.18
43;3;IRRIG;0;0;0.06
43;3;NIRRIG;1;1;0.63
43;3;NIRRIG;1;1;0.65
43;3;NIRRIG;1;1;0.53
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.09
43;3;IRRIG;0;0;0.08
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;0.98
43;4;IRRIG;0;0;0.07
43;4;NIRRIG;1;1;0.98
43;4;NIRRIG;1;1;0.91
43;4;IRRIG;0;0;0.02
43;4;IRRIG;0;0;0.02
43;4;IRRIG;0;0;0.1
43;4;IRRIG;0;0;0.08
43;4;IRRIG;0;0;0.01
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.02
43;4;IRRIG;0;0;0.0
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;0.78
44;1;NIRRIG;1;1;0.83
44;1;NIRRIG;1;1;0.85
44;1;NIRRIG;1;1;0.87
44;1;NIRRIG;1;1;0.69
44;1;NIRRIG;1;1;0.81
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.06
44;1;IRRIG;0;0;0.04
44;1;NIRRIG;1;1;0.82
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.01
44;1;IRRIG;0;0;0.01
