seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.97
42;1;NIRRIG;1;1;0.97
42;1;NIRRIG;1;1;0.97
42;1;IRRIG;0;0;0.05
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.31
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.01
42;1;NIRRIG;1;1;0.86
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.1
42;2;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.11
42;2;IRRIG;0;0;0.08
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;0.92
42;2;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.47
42;2;NIRRIG;1;1;0.92
42;2;NIRRIG;1;1;0.89
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.07
42;3;NIRRIG;1;1;0.98
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.01
42;3;NIRRIG;1;1;0.95
42;3;NIRRIG;1;1;0.92
42;3;IRRIG;0;0;0.1
42;3;IRRIG;0;0;0.1
42;3;IRRIG;0;0;0.16
42;3;NIRRIG;1;1;0.98
42;3;NIRRIG;1;1;0.98
42;3;NIRRIG;1;1;0.98
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.1
42;3;NIRRIG;1;1;0.97
42;4;IRRIG;0;0;0.16
42;4;IRRIG;0;0;0.09
42;4;IRRIG;0;0;0.02
42;4;IRRIG;0;0;0.02
42;4;NIRRIG;1;1;0.97
42;4;NIRRIG;1;1;0.78
42;4;NIRRIG;1;1;0.65
42;4;NIRRIG;1;1;0.98
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.04
42;4;NIRRIG;1;1;0.76
42;4;IRRIG;0;0;0.11
42;4;IRRIG;0;0;0.14
42;4;NIRRIG;1;1;0.96
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.99
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.04
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.89
43;1;NIRRIG;1;1;0.77
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.03
43;1;IRRIG;0;0;0.05
43;1;NIRRIG;1;1;0.92
43;1;NIRRIG;1;1;0.83
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.19
43;1;IRRIG;0;0;0.2
43;1;NIRRIG;1;1;0.93
43;1;NIRRIG;1;1;0.98
43;2;IRRIG;0;0;0.1
43;2;IRRIG;0;0;0.11
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.01
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;0.99
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.88
43;2;NIRRIG;1;1;0.84
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.01
43;2;NIRRIG;1;1;0.73
43;2;NIRRIG;1;1;0.99
43;2;NIRRIG;1;1;0.96
43;3;IRRIG;0;0;0.02
43;3;NIRRIG;1;1;0.99
43;3;NIRRIG;1;1;0.97
43;3;NIRRIG;1;1;0.97
43;3;IRRIG;0;0;0.22
43;3;IRRIG;0;0;0.09
43;3;NIRRIG;1;1;0.83
43;3;NIRRIG;1;1;0.82
43;3;NIRRIG;1;1;0.92
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.1
43;3;IRRIG;0;0;0.11
43;3;IRRIG;0;1;0.67
43;3;IRRIG;0;0;0.34
43;3;NIRRIG;1;1;0.9
43;3;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.11
43;4;NIRRIG;1;1;0.98
43;4;NIRRIG;1;1;0.97
43;4;IRRIG;0;0;0.01
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.12
43;4;IRRIG;0;0;0.07
43;4;IRRIG;0;0;0.01
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.13
43;4;IRRIG;0;0;0.08
43;4;NIRRIG;1;1;0.92
43;4;NIRRIG;1;1;0.86
43;4;NIRRIG;1;1;0.97
44;1;IRRIG;0;0;0.03
44;1;NIRRIG;1;1;0.84
44;1;NIRRIG;1;1;0.85
44;1;NIRRIG;1;1;0.85
44;1;NIRRIG;1;1;0.82
44;1;NIRRIG;1;1;0.96
44;1;NIRRIG;1;1;0.96
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.17
44;1;IRRIG;0;0;0.15
44;1;NIRRIG;1;1;0.96
44;1;IRRIG;0;0;0.0
