seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.97
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;0.98
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.3
42;1;NIRRIG;1;1;0.54
42;1;NIRRIG;1;0;0.39
42;1;IRRIG;0;0;0.25
42;1;IRRIG;0;0;0.27
42;1;IRRIG;0;0;0.3
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;0.71
42;1;NIRRIG;1;1;0.84
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.18
42;2;IRRIG;0;0;0.23
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.98
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.21
42;2;IRRIG;0;0;0.13
42;2;NIRRIG;1;1;0.93
42;2;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.92
42;3;IRRIG;0;0;0.04
42;3;NIRRIG;1;1;0.96
42;3;NIRRIG;1;1;0.97
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.21
42;3;NIRRIG;1;1;0.99
42;3;NIRRIG;1;1;0.86
42;3;IRRIG;0;0;0.15
42;3;IRRIG;0;0;0.13
42;3;IRRIG;0;0;0.25
42;3;NIRRIG;1;1;0.97
42;3;NIRRIG;1;1;0.82
42;3;NIRRIG;1;1;0.79
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.04
42;4;IRRIG;0;0;0.04
42;4;IRRIG;0;0;0.19
42;4;IRRIG;0;0;0.17
42;4;NIRRIG;1;1;0.99
42;4;NIRRIG;1;1;0.93
42;4;NIRRIG;1;1;0.95
42;4;NIRRIG;1;1;0.95
42;4;IRRIG;0;0;0.07
42;4;IRRIG;0;0;0.11
42;4;NIRRIG;1;1;0.95
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.02
42;4;NIRRIG;1;1;0.97
42;4;NIRRIG;1;1;0.97
42;4;NIRRIG;1;1;0.94
43;1;IRRIG;0;0;0.04
43;1;IRRIG;0;0;0.04
43;1;NIRRIG;1;1;0.95
43;1;IRRIG;0;0;0.03
43;1;NIRRIG;1;1;0.97
43;1;NIRRIG;1;1;0.97
43;1;IRRIG;0;0;0.06
43;1;IRRIG;0;0;0.05
43;1;IRRIG;0;0;0.27
43;1;NIRRIG;1;1;0.86
43;1;NIRRIG;1;1;0.89
43;1;NIRRIG;1;1;0.95
43;1;IRRIG;0;0;0.03
43;1;IRRIG;0;0;0.03
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.97
43;2;IRRIG;0;0;0.06
43;2;IRRIG;0;0;0.06
43;2;IRRIG;0;0;0.18
43;2;IRRIG;0;0;0.09
43;2;NIRRIG;1;1;0.99
43;2;NIRRIG;1;1;0.96
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.94
43;2;NIRRIG;1;1;0.96
43;2;NIRRIG;1;1;0.63
43;2;IRRIG;0;0;0.14
43;2;IRRIG;0;0;0.17
43;2;IRRIG;0;0;0.03
43;2;NIRRIG;1;1;0.96
43;2;NIRRIG;1;1;0.89
43;2;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.11
43;3;NIRRIG;1;1;0.99
43;3;NIRRIG;1;1;0.96
43;3;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.37
43;3;IRRIG;0;0;0.25
43;3;NIRRIG;1;1;0.83
43;3;NIRRIG;1;1;0.82
43;3;NIRRIG;1;0;0.38
43;3;IRRIG;0;0;0.08
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.05
43;3;IRRIG;0;0;0.04
43;3;NIRRIG;1;1;0.98
43;3;NIRRIG;1;1;0.98
43;4;IRRIG;0;0;0.02
43;4;NIRRIG;1;1;0.97
43;4;NIRRIG;1;1;0.95
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.23
43;4;IRRIG;0;0;0.15
43;4;IRRIG;0;0;0.03
43;4;NIRRIG;1;1;0.94
43;4;NIRRIG;1;1;0.76
43;4;NIRRIG;1;1;0.69
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;0.98
44;1;IRRIG;0;0;0.04
44;1;NIRRIG;1;1;0.63
44;1;NIRRIG;1;1;0.65
44;1;NIRRIG;1;1;0.66
44;1;NIRRIG;1;1;0.69
44;1;NIRRIG;1;1;0.89
44;1;NIRRIG;1;1;0.91
44;1;IRRIG;0;0;0.01
44;1;IRRIG;0;0;0.17
44;1;IRRIG;0;0;0.13
44;1;NIRRIG;1;1;0.62
44;1;IRRIG;0;0;0.09
44;1;IRRIG;0;0;0.24
44;1;NIRRIG;1;1;0.94
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.1
44;2;NIRRIG;1;1;0.98
44;2;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.05
44;2;IRRIG;0;0;0.12
44;2;NIRRIG;1;1;0.66
44;2;NIRRIG;1;1;0.62
44;2;NIRRIG;1;1;0.66
44;2;IRRIG;0;0;0.14
44;2;IRRIG;0;0;0.1
44;2;NIRRIG;1;1;0.93
44;2;IRRIG;0;0;0.04
44;2;NIRRIG;1;1;1.0
44;2;NIRRIG;1;1;0.98
44;2;NIRRIG;1;1;0.98
44;3;IRRIG;0;0;0.01
44;3;IRRIG;0;0;0.15
44;3;IRRIG;0;0;0.18
44;3;IRRIG;0;0;0.0
44;3;NIRRIG;1;1;0.98
44;3;NIRRIG;1;1;0.96
44;3;IRRIG;0;0;0.04
44;3;IRRIG;0;0;0.0
44;3;NIRRIG;1;1;0.56
44;3;NIRRIG;1;1;0.65
44;3;NIRRIG;1;1;0.66
44;3;IRRIG;0;0;0.01
44;3;IRRIG;0;0;0.02
44;3;NIRRIG;1;1;0.99
44;3;NIRRIG;1;1;0.99
44;3;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.08
44;4;IRRIG;0;0;0.13
44;4;NIRRIG;1;1;0.98
44;4;IRRIG;0;0;0.23
44;4;NIRRIG;1;1;0.95
44;4;NIRRIG;1;1;0.98
44;4;IRRIG;0;0;0.14
44;4;IRRIG;0;0;0.22
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;0.99
44;4;NIRRIG;1;1;0.91
44;4;IRRIG;0;0;0.01
44;4;IRRIG;0;0;0.01
44;4;IRRIG;0;0;0.01
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;0.95
45;1;IRRIG;0;0;0.03
45;1;IRRIG;0;0;0.08
45;1;NIRRIG;1;1;0.85
45;1;NIRRIG;1;1;0.82
45;1;NIRRIG;1;1;0.82
45;1;NIRRIG;1;1;0.94
45;1;IRRIG;0;0;0.01
