seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.85
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.01
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.03
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.81
42;1;NIRRIG;1;1;0.89
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.18
42;2;IRRIG;0;0;0.15
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.94
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.91
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.99
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.99
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;0.98
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.09
42;4;IRRIG;0;0;0.09
42;4;NIRRIG;1;1;0.92
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.12
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.01
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.01
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.02
43;2;IRRIG;0;0;0.02
43;2;IRRIG;0;0;0.1
43;2;IRRIG;0;0;0.09
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.9
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.87
43;2;NIRRIG;1;1;1.0
43;3;IRRIG;0;0;0.05
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;0.88
43;3;NIRRIG;1;1;0.81
43;3;IRRIG;0;0;0.02
43;3;IRRIG;0;0;0.0
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;1.0
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.02
43;3;IRRIG;0;0;0.02
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.02
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;0.89
43;4;IRRIG;0;0;0.03
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;0.98
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.02
43;4;IRRIG;0;0;0.01
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;0.98
44;1;IRRIG;0;0;0.01
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;0.81
44;1;NIRRIG;1;1;0.79
44;1;IRRIG;0;0;0.01
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.02
44;1;IRRIG;0;0;0.02
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.03
44;2;NIRRIG;1;1;0.89
44;2;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.04
44;2;NIRRIG;1;1;1.0
44;2;NIRRIG;1;1;1.0
44;2;NIRRIG;1;1;1.0
44;2;IRRIG;0;0;0.01
44;2;IRRIG;0;0;0.01
44;2;NIRRIG;1;1;1.0
44;2;IRRIG;0;0;0.0
44;2;NIRRIG;1;1;0.99
44;2;NIRRIG;1;1;0.99
44;2;NIRRIG;1;1;0.99
44;3;IRRIG;0;0;0.02
44;3;IRRIG;0;0;0.17
44;3;IRRIG;0;0;0.14
44;3;IRRIG;0;0;0.01
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;1.0
44;3;IRRIG;0;0;0.01
44;3;IRRIG;0;0;0.0
44;3;NIRRIG;1;1;0.89
44;3;NIRRIG;1;1;0.91
44;3;NIRRIG;1;1;0.93
44;3;IRRIG;0;0;0.0
44;3;IRRIG;0;0;0.0
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;1.0
44;3;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.02
44;4;IRRIG;0;0;0.11
44;4;NIRRIG;1;1;0.91
44;4;IRRIG;0;0;0.0
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.01
44;4;IRRIG;0;0;0.01
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;0.95
44;4;IRRIG;0;0;0.02
44;4;IRRIG;0;0;0.02
44;4;IRRIG;0;0;0.03
44;4;NIRRIG;1;1;1.0
44;4;NIRRIG;1;1;1.0
45;1;IRRIG;0;0;0.03
45;1;IRRIG;0;0;0.07
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;0.87
45;1;IRRIG;0;0;0.0
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;1.0
45;1;IRRIG;0;0;0.0
45;1;IRRIG;0;0;0.0
45;1;NIRRIG;1;1;1.0
45;1;IRRIG;0;0;0.02
45;1;IRRIG;0;0;0.01
45;1;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.22
45;2;IRRIG;0;0;0.16
45;2;NIRRIG;1;1;0.86
45;2;IRRIG;0;0;0.01
45;2;IRRIG;0;0;0.01
45;2;IRRIG;0;0;0.03
45;2;IRRIG;0;0;0.03
45;2;IRRIG;0;0;0.02
45;2;NIRRIG;1;1;1.0
45;2;NIRRIG;1;1;1.0
45;2;IRRIG;0;0;0.0
45;2;NIRRIG;1;1;1.0
45;2;NIRRIG;1;1;0.99
45;2;NIRRIG;1;1;0.99
45;2;NIRRIG;1;1;0.98
45;2;NIRRIG;1;1;0.98
45;3;IRRIG;0;0;0.06
45;3;NIRRIG;1;1;0.85
45;3;IRRIG;0;0;0.02
45;3;IRRIG;0;0;0.02
45;3;IRRIG;0;0;0.0
45;3;IRRIG;0;0;0.0
45;3;IRRIG;0;0;0.0
45;3;NIRRIG;1;1;1.0
45;3;NIRRIG;1;1;1.0
45;3;IRRIG;0;0;0.0
45;3;NIRRIG;1;1;1.0
45;3;NIRRIG;1;1;0.81
45;3;NIRRIG;1;1;0.86
45;3;NIRRIG;1;1;0.9
45;3;IRRIG;0;0;0.0
45;3;NIRRIG;1;1;1.0
45;4;IRRIG;0;0;0.06
45;4;IRRIG;0;0;0.04
45;4;IRRIG;0;0;0.02
45;4;NIRRIG;1;1;1.0
45;4;NIRRIG;1;1;0.85
45;4;IRRIG;0;0;0.0
45;4;NIRRIG;1;1;1.0
45;4;NIRRIG;1;1;1.0
45;4;NIRRIG;1;1;1.0
45;4;IRRIG;0;0;0.03
45;4;NIRRIG;1;1;1.0
45;4;IRRIG;0;0;0.0
45;4;IRRIG;0;0;0.0
45;4;IRRIG;0;0;0.0
45;4;NIRRIG;1;1;0.99
45;4;NIRRIG;1;1;0.99
46;1;IRRIG;0;0;0.02
46;1;IRRIG;0;0;0.17
46;1;IRRIG;0;0;0.12
