seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.2
42;1;IRRIG;0;0;0.17
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.12
42;1;IRRIG;0;0;0.1
42;1;IRRIG;0;0;0.08
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.29
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.84
42;2;NIRRIG;1;1;0.95
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.96
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.08
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.77
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.02
42;3;IRRIG;0;0;0.02
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;0.9
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.09
42;4;IRRIG;0;0;0.08
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.85
42;4;NIRRIG;1;1;0.77
42;4;NIRRIG;1;1;0.96
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.02
42;4;NIRRIG;1;1;0.94
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;0.94
42;4;NIRRIG;1;1;0.91
42;4;NIRRIG;1;1;0.92
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.09
43;1;NIRRIG;1;1;0.8
43;1;NIRRIG;1;1;0.8
43;1;IRRIG;0;0;0.02
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.01
43;1;NIRRIG;1;1;0.9
43;1;NIRRIG;1;1;0.88
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.08
43;1;IRRIG;0;0;0.07
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.94
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.09
43;2;NIRRIG;1;1;0.75
43;2;NIRRIG;1;1;0.87
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.04
43;2;IRRIG;0;0;0.03
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.95
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.03
43;3;NIRRIG;1;1;0.99
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;0.99
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.01
43;3;NIRRIG;1;1;0.96
43;3;NIRRIG;1;1;0.96
43;3;NIRRIG;1;1;0.97
43;3;IRRIG;0;0;0.02
43;3;IRRIG;0;0;0.03
43;3;IRRIG;0;0;0.03
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.01
43;3;NIRRIG;1;1;0.99
43;3;NIRRIG;1;1;0.96
43;4;IRRIG;0;0;0.02
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.31
43;4;IRRIG;0;0;0.14
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;NIRRIG;1;1;0.89
43;4;NIRRIG;1;1;1.0
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.0
43;4;IRRIG;0;0;0.0
43;4;NIRRIG;1;1;0.97
43;4;NIRRIG;1;1;0.98
43;4;NIRRIG;1;1;0.98
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;0.99
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.1
44;1;IRRIG;0;0;0.01
44;1;IRRIG;0;0;0.0
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.14
44;1;IRRIG;0;0;0.04
44;1;NIRRIG;1;1;0.97
44;1;IRRIG;0;0;0.0
44;1;IRRIG;0;0;0.0
44;2;IRRIG;0;0;0.03
44;2;IRRIG;0;0;0.03
44;2;NIRRIG;1;1;1.0
44;2;IRRIG;0;0;0.16
44;2;IRRIG;0;0;0.23
44;2;IRRIG;0;0;0.01
44;2;NIRRIG;1;1;0.95
44;2;NIRRIG;1;1;0.95
44;2;NIRRIG;1;1;0.95
44;2;IRRIG;0;0;0.01
44;2;IRRIG;0;0;0.01
44;2;NIRRIG;1;1;0.9
44;2;IRRIG;0;0;0.0
44;2;NIRRIG;1;1;0.96
44;2;NIRRIG;1;1;0.95
44;2;NIRRIG;1;1;0.92
44;3;IRRIG;0;0;0.02
44;3;IRRIG;0;0;0.03
44;3;IRRIG;0;0;0.05
44;3;IRRIG;0;0;0.23
44;3;NIRRIG;1;1;0.82
44;3;NIRRIG;1;1;0.81
44;3;IRRIG;0;0;0.02
44;3;IRRIG;0;0;0.02
44;3;NIRRIG;1;1;0.99
44;3;NIRRIG;1;1;0.99
44;3;NIRRIG;1;1;0.99
44;3;IRRIG;0;0;0.02
44;3;IRRIG;0;0;0.02
44;3;NIRRIG;1;1;0.98
44;3;NIRRIG;1;1;0.99
44;3;NIRRIG;1;1;0.96
44;4;IRRIG;0;0;0.0
44;4;IRRIG;0;0;0.01
44;4;NIRRIG;1;1;0.97
44;4;IRRIG;0;0;0.01
44;4;NIRRIG;1;1;0.77
44;4;NIRRIG;1;1;0.84
44;4;IRRIG;0;0;0.01
44;4;IRRIG;0;0;0.0
44;4;NIRRIG;1;1;0.94
44;4;NIRRIG;1;1;0.95
44;4;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.0
44;4;IRRIG;0;0;0.0
44;4;IRRIG;0;0;0.0
44;4;NIRRIG;1;1;0.99
44;4;NIRRIG;1;1;0.94
45;1;IRRIG;0;0;0.0
45;1;IRRIG;0;0;0.02
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;1.0
45;1;NIRRIG;1;1;0.99
45;1;IRRIG;0;0;0.15
45;1;NIRRIG;1;1;0.98
45;1;NIRRIG;1;1;0.99
45;1;NIRRIG;1;1;0.99
45;1;IRRIG;0;0;0.09
45;1;IRRIG;0;0;0.02
45;1;NIRRIG;1;1;0.85
45;1;IRRIG;0;0;0.01
45;1;IRRIG;0;0;0.01
45;1;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.0
45;2;IRRIG;0;0;0.0
45;2;NIRRIG;1;1;0.95
45;2;IRRIG;0;0;0.26
45;2;IRRIG;0;0;0.08
45;2;IRRIG;0;0;0.01
45;2;IRRIG;0;0;0.02
45;2;IRRIG;0;0;0.03
45;2;NIRRIG;1;1;0.93
45;2;NIRRIG;1;1;0.93
45;2;IRRIG;0;0;0.0
45;2;NIRRIG;1;1;1.0
45;2;NIRRIG;1;1;0.74
45;2;NIRRIG;1;1;0.73
45;2;NIRRIG;1;1;0.7
45;2;NIRRIG;1;1;0.72
45;3;IRRIG;0;0;0.01
45;3;NIRRIG;1;1;1.0
45;3;IRRIG;0;0;0.08
45;3;IRRIG;0;0;0.01
45;3;IRRIG;0;0;0.04
45;3;IRRIG;0;0;0.03
45;3;IRRIG;0;0;0.05
45;3;NIRRIG;1;1;0.79
45;3;NIRRIG;1;1;0.8
45;3;IRRIG;0;0;0.01
45;3;NIRRIG;1;1;0.95
45;3;NIRRIG;1;1;0.99
45;3;NIRRIG;1;1;0.99
45;3;NIRRIG;1;1;0.99
45;3;IRRIG;0;0;0.0
45;3;NIRRIG;1;1;0.99
45;4;IRRIG;0;0;0.03
45;4;IRRIG;0;0;0.0
45;4;IRRIG;0;0;0.03
45;4;NIRRIG;1;1;1.0
45;4;NIRRIG;1;1;0.99
45;4;IRRIG;0;0;0.02
45;4;NIRRIG;1;1;0.72
45;4;NIRRIG;1;1;0.9
45;4;NIRRIG;1;1;0.99
45;4;IRRIG;0;0;0.01
45;4;NIRRIG;1;1;0.99
45;4;IRRIG;0;0;0.0
45;4;IRRIG;0;0;0.0
45;4;IRRIG;0;0;0.0
45;4;NIRRIG;1;1;0.99
45;4;NIRRIG;1;1;0.98
46;1;IRRIG;0;0;0.0
46;1;IRRIG;0;0;0.03
46;1;IRRIG;0;0;0.07
