seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.92
42;1;IRRIG;0;0;0.29
42;1;IRRIG;0;0;0.29
42;1;IRRIG;0;0;0.06
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.98
42;1;IRRIG;0;0;0.07
42;1;IRRIG;0;0;0.04
42;1;IRRIG;0;0;0.04
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.97
42;2;IRRIG;0;1;0.76
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.01
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.94
42;2;NIRRIG;1;1;0.87
42;2;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.94
42;3;NIRRIG;1;1;0.95
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.99
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.96
42;3;NIRRIG;1;1;0.95
42;3;NIRRIG;1;1;0.91
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.99
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;0.91
42;4;NIRRIG;1;1;0.95
42;4;NIRRIG;1;1;0.96
42;4;NIRRIG;1;1;0.99
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;0.98
42;4;IRRIG;0;0;0.03
42;4;IRRIG;0;0;0.0
42;4;NIRRIG;1;1;0.9
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.99
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.96
43;1;IRRIG;0;0;0.06
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.99
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.98
43;1;NIRRIG;1;1;0.91
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.01
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;0.92
43;2;IRRIG;0;0;0.23
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.99
43;2;NIRRIG;1;1;0.99
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.96
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;1.0
43;3;IRRIG;0;0;0.0
43;3;NIRRIG;1;1;0.96
43;3;NIRRIG;1;1;0.85
43;3;NIRRIG;1;1;0.91
43;3;IRRIG;0;0;0.04
