seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.94
42;1;NIRRIG;1;1;0.94
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.33
42;1;IRRIG;0;0;0.29
42;1;IRRIG;0;0;0.14
42;1;IRRIG;0;0;0.13
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.94
42;1;IRRIG;0;0;0.15
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.11
42;1;NIRRIG;1;1;0.91
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.1
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.95
42;1;IRRIG;0;0;0.07
42;1;IRRIG;0;0;0.06
42;1;IRRIG;0;0;0.26
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.97
42;1;IRRIG;0;0;0.04
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.04
42;1;IRRIG;0;0;0.02
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.96
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.12
42;1;IRRIG;0;0;0.1
42;1;NIRRIG;1;1;0.92
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;0.9
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.47
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.07
42;2;NIRRIG;1;1;0.94
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.1
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.24
42;2;IRRIG;0;0;0.17
42;2;IRRIG;0;0;0.18
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.04
42;2;IRRIG;0;0;0.18
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.01
42;2;NIRRIG;1;1;0.94
42;2;NIRRIG;1;1;0.94
42;2;NIRRIG;1;1;0.94
