seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.8
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.18
42;1;IRRIG;0;0;0.18
42;1;IRRIG;0;0;0.12
42;1;NIRRIG;1;1;0.79
42;1;NIRRIG;1;1;0.84
42;1;NIRRIG;1;1;0.84
42;1;IRRIG;0;0;0.04
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.02
42;1;NIRRIG;1;1;0.82
42;1;IRRIG;0;0;0.31
42;1;IRRIG;0;1;0.65
42;1;IRRIG;0;0;0.13
42;1;IRRIG;0;0;0.08
42;1;NIRRIG;1;1;0.83
42;1;NIRRIG;1;1;0.78
42;1;IRRIG;0;0;0.03
42;1;IRRIG;0;0;0.05
42;1;IRRIG;0;0;0.16
42;1;NIRRIG;1;1;0.69
42;1;NIRRIG;1;1;0.59
42;1;NIRRIG;1;1;0.77
42;1;IRRIG;0;0;0.11
42;1;IRRIG;0;0;0.12
42;1;IRRIG;0;0;0.1
42;1;IRRIG;0;0;0.07
42;1;NIRRIG;1;1;0.94
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.87
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.75
42;1;NIRRIG;1;1;0.72
42;1;NIRRIG;1;1;0.94
42;1;IRRIG;0;0;0.11
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.14
42;1;IRRIG;0;0;0.09
42;1;NIRRIG;1;1;0.58
42;1;NIRRIG;1;1;0.86
42;1;NIRRIG;1;1;0.71
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.16
42;1;NIRRIG;1;1;0.83
42;1;NIRRIG;1;1;0.94
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.12
42;2;NIRRIG;1;1;0.89
42;2;IRRIG;0;0;0.08
42;2;IRRIG;0;0;0.14
42;2;IRRIG;0;0;0.2
42;2;NIRRIG;1;1;0.92
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.97
42;2;IRRIG;0;0;0.27
42;2;IRRIG;0;0;0.17
42;2;IRRIG;0;0;0.14
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.2
42;2;IRRIG;0;0;0.12
42;2;IRRIG;0;0;0.2
42;2;IRRIG;0;0;0.16
42;2;NIRRIG;1;1;0.89
42;2;NIRRIG;1;1;0.9
42;2;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.1
42;2;IRRIG;0;0;0.19
42;2;IRRIG;0;0;0.19
42;2;NIRRIG;1;1;0.95
42;2;NIRRIG;1;1;0.88
42;2;NIRRIG;1;1;0.85
42;2;NIRRIG;1;1;0.91
42;2;IRRIG;0;0;0.11
42;2;IRRIG;0;0;0.25
42;2;NIRRIG;1;1;0.94
42;2;NIRRIG;1;1;0.84
42;2;NIRRIG;1;1;0.84
42;2;IRRIG;0;0;0.07
42;2;IRRIG;0;0;0.1
42;2;IRRIG;0;0;0.08
42;2;NIRRIG;1;1;0.91
42;2;NIRRIG;1;1;0.96
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.86
42;2;NIRRIG;1;1;0.81
