seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.97
42;1;IRRIG;0;0;0.17
42;1;IRRIG;0;0;0.16
42;1;IRRIG;0;0;0.03
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.98
42;1;IRRIG;0;0;0.15
42;1;IRRIG;0;0;0.15
42;1;IRRIG;0;0;0.1
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.01
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.29
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.01
42;2;NIRRIG;1;1;0.85
42;2;NIRRIG;1;1;0.95
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.93
42;2;NIRRIG;1;1;0.97
42;2;NIRRIG;1;1;0.95
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.09
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.81
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.01
42;3;IRRIG;0;0;0.01
42;3;IRRIG;0;0;0.01
42;3;NIRRIG;1;1;0.89
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;1.0
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.1
42;4;IRRIG;0;0;0.08
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.83
42;4;NIRRIG;1;1;0.8
42;4;NIRRIG;1;1;0.97
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.02
42;4;NIRRIG;1;1;0.94
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;0.97
42;4;NIRRIG;1;1;0.92
42;4;NIRRIG;1;1;0.92
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.1
43;1;NIRRIG;1;1;0.79
43;1;NIRRIG;1;1;0.77
43;1;IRRIG;0;0;0.03
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.92
43;1;NIRRIG;1;1;0.9
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.06
43;1;IRRIG;0;0;0.06
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.95
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.08
43;2;NIRRIG;1;1;0.78
43;2;NIRRIG;1;1;0.89
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.07
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.97
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.96
43;3;IRRIG;0;0;0.02
43;3;NIRRIG;1;1;0.99
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.02
43;3;IRRIG;0;0;0.04
43;3;NIRRIG;1;1;0.98
43;3;NIRRIG;1;1;0.98
43;3;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.05
43;3;IRRIG;0;0;0.02
43;3;IRRIG;0;0;0.03
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.01
43;3;NIRRIG;1;1;0.98
43;3;NIRRIG;1;1;0.98
43;4;IRRIG;0;0;0.01
