seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.87
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.21
42;1;IRRIG;0;0;0.22
42;1;IRRIG;0;0;0.05
42;1;NIRRIG;1;1;0.9
42;1;NIRRIG;1;1;0.9
42;1;IRRIG;0;0;0.31
42;1;IRRIG;0;0;0.28
42;1;IRRIG;0;0;0.33
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.94
42;1;NIRRIG;1;1;0.93
42;1;IRRIG;0;0;0.06
42;1;IRRIG;0;0;0.05
42;2;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.03
42;2;IRRIG;0;0;0.05
42;2;NIRRIG;1;1;0.94
42;2;NIRRIG;1;1;0.98
42;2;IRRIG;0;0;0.2
42;2;IRRIG;0;0;0.1
42;2;IRRIG;0;0;0.12
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.9
42;2;IRRIG;0;0;0.13
42;2;IRRIG;0;0;0.04
42;2;NIRRIG;1;1;0.87
42;2;NIRRIG;1;1;0.81
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.95
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.94
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.07
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.96
42;3;IRRIG;0;0;0.28
42;3;IRRIG;0;0;0.29
42;3;IRRIG;0;0;0.29
42;3;NIRRIG;1;1;0.86
42;3;NIRRIG;1;1;0.94
42;3;NIRRIG;1;1;0.93
42;3;IRRIG;0;0;0.01
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;0.95
42;4;IRRIG;0;0;0.09
42;4;IRRIG;0;0;0.08
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.04
42;4;NIRRIG;1;1;0.98
42;4;NIRRIG;1;1;0.97
42;4;NIRRIG;1;1;0.96
42;4;NIRRIG;1;1;0.96
42;4;IRRIG;0;0;0.05
42;4;IRRIG;0;0;0.1
42;4;NIRRIG;1;1;0.9
42;4;IRRIG;0;0;0.02
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;0.93
42;4;NIRRIG;1;1;0.98
42;4;NIRRIG;1;1;0.96
43;1;IRRIG;0;0;0.03
43;1;IRRIG;0;0;0.03
43;1;NIRRIG;1;1;0.96
43;1;IRRIG;0;0;0.04
43;1;NIRRIG;1;1;0.97
43;1;NIRRIG;1;1;0.94
43;1;IRRIG;0;0;0.07
43;1;IRRIG;0;0;0.12
43;1;IRRIG;0;0;0.19
43;1;NIRRIG;1;1;0.86
43;1;NIRRIG;1;1;0.82
43;1;NIRRIG;1;1;0.99
43;1;IRRIG;0;0;0.05
43;1;IRRIG;0;0;0.06
43;1;NIRRIG;1;1;0.95
43;1;NIRRIG;1;1;0.98
43;2;IRRIG;0;0;0.05
43;2;IRRIG;0;0;0.03
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.95
43;2;NIRRIG;1;1;0.95
43;2;IRRIG;0;0;0.09
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;0.97
43;2;NIRRIG;1;1;0.99
43;2;IRRIG;0;0;0.26
43;2;IRRIG;0;0;0.15
43;2;IRRIG;0;0;0.11
43;2;NIRRIG;1;1;0.91
43;2;NIRRIG;1;1;0.98
43;2;NIRRIG;1;1;0.98
43;3;IRRIG;0;0;0.07
43;3;NIRRIG;1;1;0.75
43;3;NIRRIG;1;1;0.94
43;3;NIRRIG;1;1;0.91
43;3;IRRIG;0;0;0.09
43;3;IRRIG;0;0;0.03
43;3;NIRRIG;1;1;0.8
43;3;NIRRIG;1;1;0.83
43;3;NIRRIG;1;1;0.84
43;3;IRRIG;0;0;0.09
43;3;IRRIG;0;0;0.03
43;3;IRRIG;0;0;0.07
43;3;IRRIG;0;0;0.08
43;3;IRRIG;0;0;0.04
43;3;NIRRIG;1;1;0.88
43;3;NIRRIG;1;1;0.93
43;4;IRRIG;0;0;0.07
43;4;NIRRIG;1;1;0.97
43;4;NIRRIG;1;1;0.98
43;4;IRRIG;0;0;0.3
43;4;IRRIG;0;0;0.22
43;4;IRRIG;0;0;0.08
43;4;IRRIG;0;0;0.06
43;4;IRRIG;0;0;0.09
43;4;NIRRIG;1;1;0.87
43;4;NIRRIG;1;1;0.98
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.07
43;4;IRRIG;0;0;0.15
43;4;NIRRIG;1;1;0.89
43;4;NIRRIG;1;1;0.83
43;4;NIRRIG;1;1;0.93
44;1;IRRIG;0;0;0.04
44;1;NIRRIG;1;0;0.42
44;1;NIRRIG;1;0;0.42
44;1;NIRRIG;1;0;0.42
44;1;NIRRIG;1;0;0.42
44;1;NIRRIG;1;1;0.86
44;1;NIRRIG;1;1;0.9
44;1;IRRIG;0;0;0.06
44;1;IRRIG;0;0;0.07
44;1;IRRIG;0;0;0.03
44;1;NIRRIG;1;1;0.88
44;1;IRRIG;0;0;0.16
44;1;IRRIG;0;0;0.16
44;1;NIRRIG;1;1;0.97
44;1;IRRIG;0;0;0.01
44;1;IRRIG;0;0;0.01
44;2;IRRIG;0;0;0.05
44;2;IRRIG;0;0;0.01
44;2;NIRRIG;1;1;0.94
44;2;IRRIG;0;0;0.2
44;2;IRRIG;0;0;0.15
44;2;IRRIG;0;0;0.1
44;2;NIRRIG;1;1;0.82
44;2;NIRRIG;1;1;0.84
44;2;NIRRIG;1;1;0.84
44;2;IRRIG;0;0;0.1
44;2;IRRIG;0;0;0.12
44;2;NIRRIG;1;1;0.84
44;2;IRRIG;0;0;0.02
44;2;NIRRIG;1;1;0.83
44;2;NIRRIG;1;1;0.99
44;2;NIRRIG;1;1;0.93
44;3;IRRIG;0;0;0.01
44;3;IRRIG;0;0;0.07
44;3;IRRIG;0;0;0.09
44;3;IRRIG;0;0;0.21
44;3;NIRRIG;1;1;0.98
44;3;NIRRIG;1;1;0.97
44;3;IRRIG;0;0;0.04
44;3;IRRIG;0;0;0.1
44;3;NIRRIG;1;1;0.86
44;3;NIRRIG;1;1;0.84
44;3;NIRRIG;1;1;0.83
44;3;IRRIG;0;0;0.02
44;3;IRRIG;0;0;0.03
44;3;NIRRIG;1;1;0.85
44;3;NIRRIG;1;1;0.83
44;3;NIRRIG;1;1;0.97
44;4;IRRIG;0;0;0.03
44;4;IRRIG;0;0;0.0
44;4;NIRRIG;1;1;1.0
44;4;IRRIG;0;0;0.04
44;4;NIRRIG;1;1;0.98
44;4;NIRRIG;1;1;0.94
44;4;IRRIG;0;0;0.03
44;4;IRRIG;0;0;0.07
44;4;NIRRIG;1;1;0.91
44;4;NIRRIG;1;1;0.89
44;4;NIRRIG;1;1;0.94
44;4;IRRIG;0;0;0.05
44;4;IRRIG;0;0;0.12
44;4;IRRIG;0;0;0.12
44;4;NIRRIG;1;1;0.94
44;4;NIRRIG;1;1;0.99
45;1;IRRIG;0;0;0.01
45;1;IRRIG;0;0;0.04
45;1;NIRRIG;1;1;0.68
45;1;NIRRIG;1;1;0.67
45;1;NIRRIG;1;1;0.66
45;1;NIRRIG;1;1;0.92
45;1;IRRIG;0;0;0.1
45;1;NIRRIG;1;1;0.79
45;1;NIRRIG;1;1;0.79
45;1;NIRRIG;1;1;0.79
45;1;IRRIG;0;0;0.09
45;1;IRRIG;0;0;0.07
45;1;NIRRIG;1;1;0.9
45;1;IRRIG;0;0;0.04
45;1;IRRIG;0;0;0.15
45;1;IRRIG;0;0;0.01
45;2;IRRIG;0;0;0.04
45;2;IRRIG;0;0;0.03
45;2;NIRRIG;1;1;1.0
45;2;IRRIG;0;0;0.18
45;2;IRRIG;0;0;0.1
45;2;IRRIG;0;0;0.14
45;2;IRRIG;0;0;0.11
45;2;IRRIG;0;0;0.15
45;2;NIRRIG;1;1;0.9
45;2;NIRRIG;1;1;0.93
45;2;IRRIG;0;0;0.01
45;2;NIRRIG;1;1;0.95
45;2;NIRRIG;1;1;0.88
45;2;NIRRIG;1;1;0.86
45;2;NIRRIG;1;1;0.78
45;2;NIRRIG;1;1;0.87
45;3;IRRIG;0;0;0.07
45;3;NIRRIG;1;1;1.0
45;3;IRRIG;0;0;0.09
45;3;IRRIG;0;0;0.39
45;3;IRRIG;0;0;0.39
45;3;IRRIG;0;0;0.32
45;3;IRRIG;0;0;0.3
45;3;NIRRIG;1;1;0.94
45;3;NIRRIG;1;1;0.95
45;3;IRRIG;0;0;0.08
45;3;NIRRIG;1;1;0.89
45;3;NIRRIG;1;1;0.85
45;3;NIRRIG;1;1;0.85
45;3;NIRRIG;1;1;0.86
45;3;IRRIG;0;0;0.07
45;3;NIRRIG;1;1;0.86
45;4;IRRIG;0;0;0.09
45;4;IRRIG;0;0;0.1
45;4;IRRIG;0;0;0.01
45;4;NIRRIG;1;1;0.92
45;4;NIRRIG;1;1;0.98
45;4;IRRIG;0;0;0.05
45;4;NIRRIG;1;1;0.98
45;4;NIRRIG;1;1;0.96
45;4;NIRRIG;1;1;0.98
45;4;IRRIG;0;0;0.07
45;4;NIRRIG;1;1;0.98
45;4;IRRIG;0;0;0.03
45;4;IRRIG;0;0;0.06
45;4;IRRIG;0;0;0.01
45;4;NIRRIG;1;1;0.84
45;4;NIRRIG;1;1;0.77
46;1;IRRIG;0;0;0.04
46;1;IRRIG;0;0;0.02
46;1;IRRIG;0;0;0.0
46;1;IRRIG;0;0;0.19
46;1;IRRIG;0;0;0.16
46;1;NIRRIG;1;1;0.94
46;1;NIRRIG;1;1;0.94
46;1;NIRRIG;1;1;0.89
46;1;NIRRIG;1;1;0.91
46;1;IRRIG;0;0;0.06
46;1;IRRIG;0;0;0.07
46;1;NIRRIG;1;1;0.87
46;1;NIRRIG;1;1;0.91
46;1;NIRRIG;1;1;0.96
46;1;IRRIG;0;0;0.03
46;1;NIRRIG;1;1;1.0
46;2;IRRIG;0;0;0.03
46;2;IRRIG;0;0;0.03
46;2;IRRIG;0;0;0.01
46;2;IRRIG;0;0;0.03
46;2;NIRRIG;1;1;0.81
46;2;NIRRIG;1;1;0.77
46;2;NIRRIG;1;1;0.73
46;2;NIRRIG;1;1;0.93
46;2;IRRIG;0;0;0.09
46;2;NIRRIG;1;1;0.98
46;2;NIRRIG;1;1;0.87
46;2;NIRRIG;1;1;0.91
46;2;IRRIG;0;0;0.1
46;2;NIRRIG;1;1;0.97
46;2;IRRIG;0;0;0.05
46;2;IRRIG;0;0;0.0
46;3;NIRRIG;1;1;0.98
46;3;NIRRIG;1;1;0.99
46;3;IRRIG;0;0;0.04
46;3;IRRIG;0;0;0.06
46;3;IRRIG;0;0;0.07
46;3;NIRRIG;1;1;0.97
46;3;IRRIG;0;0;0.09
