seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.97
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.95
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.1
42;1;IRRIG;0;0;0.47
42;1;NIRRIG;1;1;0.8
42;1;NIRRIG;1;1;0.81
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.78
42;1;NIRRIG;1;1;0.81
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;1;0.66
42;2;IRRIG;0;1;0.64
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.11
42;2;IRRIG;0;0;0.27
42;2;IRRIG;0;0;0.28
42;2;NIRRIG;1;1;0.91
42;2;NIRRIG;1;1;0.99
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.09
42;2;NIRRIG;1;1;0.87
42;2;NIRRIG;1;1;0.89
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;0.97
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.06
42;3;IRRIG;0;0;0.21
42;3;NIRRIG;1;1;0.88
42;3;NIRRIG;1;1;0.9
42;3;IRRIG;0;0;0.04
42;3;IRRIG;0;0;0.03
42;3;IRRIG;0;0;0.02
42;3;NIRRIG;1;1;0.97
42;3;NIRRIG;1;1;0.92
42;3;NIRRIG;1;1;0.91
42;3;IRRIG;0;0;0.0
42;3;IRRIG;0;0;0.01
42;3;NIRRIG;1;1;1.0
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.21
42;4;IRRIG;0;0;0.19
42;4;NIRRIG;1;1;0.99
42;4;NIRRIG;1;1;0.72
42;4;NIRRIG;1;1;0.68
42;4;NIRRIG;1;1;0.96
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.02
42;4;NIRRIG;1;1;0.97
42;4;IRRIG;0;0;0.04
42;4;IRRIG;0;0;0.01
42;4;NIRRIG;1;1;0.99
42;4;NIRRIG;1;1;0.95
42;4;NIRRIG;1;1;0.95
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.47
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.07
43;1;NIRRIG;1;1;0.85
43;1;NIRRIG;1;1;0.77
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.01
43;1;IRRIG;0;0;0.0
43;1;NIRRIG;1;1;0.95
43;1;NIRRIG;1;1;0.96
43;1;NIRRIG;1;1;0.98
43;1;IRRIG;0;0;0.02
43;1;IRRIG;0;0;0.02
43;1;NIRRIG;1;1;0.98
43;1;NIRRIG;1;1;0.96
43;2;IRRIG;0;0;0.02
43;2;IRRIG;0;0;0.02
43;2;IRRIG;0;0;0.27
43;2;IRRIG;0;0;0.14
43;2;NIRRIG;1;1;0.99
43;2;NIRRIG;1;1;0.99
43;2;IRRIG;0;0;0.02
43;2;NIRRIG;1;1;0.9
43;2;NIRRIG;1;1;0.86
43;2;NIRRIG;1;1;0.88
43;2;IRRIG;0;0;0.01
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.95
43;2;NIRRIG;1;1;0.92
