seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.84
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.14
42;1;IRRIG;0;0;0.13
42;1;IRRIG;0;0;0.09
42;1;NIRRIG;1;1;0.93
42;1;NIRRIG;1;1;0.92
42;1;IRRIG;0;0;0.15
42;1;IRRIG;0;0;0.09
42;1;IRRIG;0;0;0.07
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.99
42;1;IRRIG;0;0;0.01
42;1;IRRIG;0;0;0.04
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;0.91
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.07
42;2;IRRIG;0;0;0.06
42;2;IRRIG;0;0;0.04
42;2;NIRRIG;1;1;1.0
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.0
42;2;IRRIG;0;0;0.01
42;2;NIRRIG;1;1;0.98
42;2;NIRRIG;1;1;0.99
42;2;NIRRIG;1;1;0.93
42;2;NIRRIG;1;1;0.69
42;3;IRRIG;0;0;0.0
42;3;NIRRIG;1;1;0.99
42;3;NIRRIG;1;1;0.99
42;3;IRRIG;0;0;0.11
42;3;IRRIG;0;0;0.04
42;3;NIRRIG;1;1;1.0
42;3;NIRRIG;1;1;0.91
42;3;IRRIG;0;0;0.37
42;3;IRRIG;0;0;0.3
42;3;IRRIG;0;0;0.32
42;3;NIRRIG;1;1;0.96
42;3;NIRRIG;1;1;0.94
42;3;NIRRIG;1;1;0.93
42;3;IRRIG;0;0;0.01
42;3;IRRIG;0;0;0.03
42;3;NIRRIG;1;1;0.99
42;4;IRRIG;0;0;0.06
42;4;IRRIG;0;0;0.0
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.14
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.98
42;4;IRRIG;0;0;0.01
42;4;IRRIG;0;0;0.08
42;4;NIRRIG;1;1;0.94
42;4;IRRIG;0;0;0.05
42;4;IRRIG;0;0;0.03
42;4;NIRRIG;1;1;1.0
42;4;NIRRIG;1;1;0.94
42;4;NIRRIG;1;1;0.93
43;1;IRRIG;0;0;0.0
43;1;IRRIG;0;0;0.02
43;1;NIRRIG;1;1;0.98
43;1;IRRIG;0;0;0.09
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;1.0
43;1;IRRIG;0;0;0.05
43;1;IRRIG;0;0;0.11
43;1;IRRIG;0;0;0.08
43;1;NIRRIG;1;1;0.93
43;1;NIRRIG;1;1;0.94
43;1;NIRRIG;1;1;0.98
43;1;IRRIG;0;0;0.02
43;1;IRRIG;0;0;0.03
43;1;NIRRIG;1;1;1.0
43;1;NIRRIG;1;1;0.97
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.0
43;2;IRRIG;0;0;0.02
43;2;IRRIG;0;0;0.0
43;2;NIRRIG;1;1;0.91
43;2;NIRRIG;1;1;1.0
43;2;IRRIG;0;0;0.06
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.94
43;2;IRRIG;0;0;0.08
43;2;IRRIG;0;0;0.03
43;2;IRRIG;0;0;0.07
43;2;NIRRIG;1;1;0.96
43;2;NIRRIG;1;1;1.0
43;2;NIRRIG;1;1;0.97
43;3;IRRIG;0;0;0.16
43;3;NIRRIG;1;1;0.99
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;1.0
43;3;IRRIG;0;0;0.12
43;3;IRRIG;0;0;0.08
43;3;NIRRIG;1;1;0.83
43;3;NIRRIG;1;1;0.82
43;3;NIRRIG;1;1;0.83
43;3;IRRIG;0;0;0.01
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.0
43;3;IRRIG;0;0;0.07
43;3;IRRIG;0;0;0.06
43;3;NIRRIG;1;1;1.0
43;3;NIRRIG;1;1;0.89
43;4;IRRIG;0;0;0.04
43;4;NIRRIG;1;1;0.75
43;4;NIRRIG;1;1;1.0
43;4;IRRIG;0;0;0.18
43;4;IRRIG;0;0;0.08
43;4;IRRIG;0;0;0.05
43;4;IRRIG;0;0;0.04
43;4;IRRIG;0;0;0.06
43;4;NIRRIG;1;1;0.98
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;0.91
43;4;IRRIG;0;0;0.03
43;4;IRRIG;0;0;0.01
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;0.99
43;4;NIRRIG;1;1;0.73
44;1;IRRIG;0;0;0.02
44;1;NIRRIG;1;1;0.68
44;1;NIRRIG;1;1;0.65
44;1;NIRRIG;1;1;0.75
44;1;NIRRIG;1;1;0.84
44;1;NIRRIG;1;1;1.0
44;1;NIRRIG;1;1;1.0
44;1;IRRIG;0;0;0.03
44;1;IRRIG;0;0;0.08
44;1;IRRIG;0;0;0.06
44;1;NIRRIG;1;1;0.91
44;1;IRRIG;0;0;0.03
44;1;IRRIG;0;0;0.03
44;1;NIRRIG;1;1;0.99
44;1;IRRIG;0;0;0.02
44;1;IRRIG;0;0;0.02
44;2;IRRIG;0;0;0.03
44;2;IRRIG;0;0;0.02
