seed;fold;condicao_real;classe_real_nirrig;classe_predita_nirrig;probabilidade_nirrig
42;1;NIRRIG;1;1;0.87
42;1;NIRRIG;1;1;0.87
42;1;NIRRIG;1;1;0.78
42;1;IRRIG;0;0;0.1
42;1;IRRIG;0;0;0.07
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.01
42;1;NIRRIG;1;1;0.75
42;1;NIRRIG;1;1;0.67
42;1;NIRRIG;1;1;0.52
42;1;IRRIG;0;0;0.16
42;1;IRRIG;0;0;0.06
42;1;IRRIG;0;0;0.01
42;1;NIRRIG;1;1;0.9
42;1;IRRIG;0;0;0.2
42;1;IRRIG;0;0;0.22
42;1;IRRIG;0;0;0.1
42;1;IRRIG;0;0;0.02
42;1;NIRRIG;1;1;0.92
42;1;NIRRIG;1;1;0.96
42;1;IRRIG;0;0;0.17
42;1;IRRIG;0;0;0.12
42;1;IRRIG;0;0;0.1
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;0.98
42;1;NIRRIG;1;1;0.95
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.0
42;1;IRRIG;0;0;0.07
42;1;IRRIG;0;0;0.03
42;1;NIRRIG;1;0;0.48
42;1;NIRRIG;1;1;0.99
42;1;NIRRIG;1;1;0.91
42;1;NIRRIG;1;1;0.92
42;1;NIRRIG;1;1;0.95
42;1;NIRRIG;1;1;0.81
42;1;NIRRIG;1;1;0.88
42;1;IRRIG;0;0;0.14
42;1;IRRIG;0;0;0.18
42;1;IRRIG;0;0;0.13
42;1;IRRIG;0;0;0.11
42;1;NIRRIG;1;1;0.96
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;1.0
42;1;IRRIG;0;0;0.02
42;1;IRRIG;0;0;0.11
42;1;NIRRIG;1;1;1.0
42;1;NIRRIG;1;1;0.93
42;2;IRRIG;0;0;0.41
42;2;IRRIG;0;0;0.33
42;2;NIRRIG;1;1;0.96
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.02
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;1.0
42;2;IRRIG;0;0;0.02
42;2;NIRRIG;1;1;1.0
